Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,CASTRELO GRUPO 1,68.55,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.292457,-8.117347
,CASTRELO GRUPO 2,68.96,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.292457,-8.117347
,CIMANES GRUPO 1,7.75,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LAS CONCHAS GRUPO 1,12.76,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LAS CONCHAS GRUPO 2,12.84,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LAS CONCHAS GRUPO 3,24.48,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ENTREPEÑAS GRUPO 1,18.43,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ENTREPEÑAS GRUPO 2,18.43,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ESPINOSA GRUPO 1,8.03,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,TRONCEDA 1,1.24,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,TRONCEDA 2,1.01,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,FERVENCIA,0.128,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARRAS ELÉCTRICAS GENERACIÓN, S.L.",,
,FERVENZA GRUPO 1,1.526,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,FRIEIRA GRUPO 1,81.43,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.154699,-8.192467
,FRIEIRA GRUPO 2,81.06,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.154699,-8.192467
,GÜIMIL GRUPO 1,1.518,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LA TOBA GRUPO 1,0.775,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LANCARA GRUPO 1,0.38,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,CONFEDERACION HIDROGRAFICA DEL DUERO,,
,LANCARA GRUPO 2,0.8,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,CONFEDERACION HIDROGRAFICA DEL DUERO,,
,LEBOREIRO GRUPO 1,1.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LEBOREIRO GRUPO 2,1.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LINARES ARROYO GRUPO 1,0.98,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,MEZONZO GRUPO 1,0.54,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,MEZONZO GRUPO 2,0.46,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LOS PEARES GRUPO 1,60.85,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.465274,-7.723018
,LOS PEARES GRUPO 2,61.63,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.465274,-7.723018
,LOS PEARES GRUPO 3,61.53,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.465274,-7.723018
,EL PELGO GRUPO 1,0.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,EL PELGO GRUPO 2,0.35,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LAS PICADAS GRUPO 1,12.31,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,LAS PICADAS GRUPO 2,12.33,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,PORTODEMOUROS GRUPO 1,44.34,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.85559,-8.190876
,PORTODEMOUROS GRUPO 2,44.59,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.85559,-8.190876
,PUENTE NUEVO GRUPO 1,5.4,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,PUENTE NUEVO GRUPO 2,6.89,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,PUENTE NUEVO GRUPO 3,6.91,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,REGUEIRO GRUPO 1,14.4,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.335657,-7.520915
,REGUEIRO GRUPO 2,14.47,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.335657,-7.520915
,SALAS GRUPO 1,53.1,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",41.925664000000005,-7.942624
,SAN ISIDORO (BARRIOS) GRUPO 1,16.4,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.849659,-5.863412
,SAN ISIDORO (BARRIOS) GRUPO 2,16.53,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.849659,-5.863412
,SAN ISIDORO (BARRIOS) GRUPO 3,7.689999999999999,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.849659,-5.863412
,SAN ISIDORO (BARRIOS) GRUPO 4,7.6,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.849659,-5.863412
,SAN JUAN GRUPO 1,19.42,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.372892,-4.311872
,SAN JUAN GRUPO 2,20.13,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.372892,-4.311872
,TAMBRE I GRUPO 1,4.33,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.83637,-8.849735
,TAMBRE I GRUPO 2,4.42,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.83637,-8.849735
,TAMBRE I GRUPO 3,4.37,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.83637,-8.849735
,TAMBRE I GRUPO 4,10.45,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.83637,-8.849735
,TAMBRE II GRUPO 1,63.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.83637,-8.849735
,VELLE GRUPO 1,46.65,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.357771,-7.851453
,VELLE GRUPO 2,41.18,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",42.357771,-7.851453
,LAS VENCIAS GRUPO 1,2.3,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,VILLALBA GRUPO 1,5.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,VILLALBA GRUPO 2,5.2,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ZORITA GRUPO 1,3.52,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ZORITA GRUPO 2,3.52,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ZORITA GRUPO 3,3.52,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ANZÁNIGO,7.9,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,ARATORES,0.3,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,BARROSA,3.6,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,CONFEDERACION HIDROGRAFICA DEL EBRO,,
,BIELSA,1.6,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,CANALROYA,6.92,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,CARCAVILLA,4.9,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,CASABLANCA,0.59,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,CASTELFABIB,1.3,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,CASTIELLO,1.1,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,EL BERBEL 1,6.44,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,EL BERBEL 2,6.44,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,EL BERBEL 3,6.44,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,EMBID DE LA RIBERA 1,1.6,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,EMBID DE LA RIBERA 2,1.23,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,HIDROELECTRICA DE HUESCA,0.9,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,HUERMEDA,0.32,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,IP 1,30.6,1.0,ES,,,Pumped storage with natural inflow,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.722707,-0.462906
,IP 2,30.35,1.0,ES,,,Pumped storage with natural inflow,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.722707,-0.462906
,IP 3,29.3,1.0,ES,,,Pumped storage with natural inflow,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.722707,-0.462906
,JABARRELLA 1,5.0,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,JABARRELLA 2,5.0,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,JABARRELLA 3,5.0,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,JACA 1,7.75,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,JACA 2,8.29,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,JAVIERRELATRE 1,5.3,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,JAVIERRELATRE 2,5.3,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LA MORCA,0.72,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LAFORTUNADA CINQUETA 1,20.7,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.542878,0.198028
,LAFORTUNADA CINQUETA 2,20.7,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.542878,0.198028
,LAFORTUNADA CINCA 1,14.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.543496000000005,0.18304
,LAFORTUNADA CINCA 2,14.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.543496000000005,0.18304
,LAFORTUNADA CINCA 3,14.0,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",42.543496000000005,0.18304
,LASPUÑA 1,7.23,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LASPUÑA 2,7.29,1.0,ES,,,Reservoir,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,MARRACOS 1,3.47,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,MARRACOS 2,3.41,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LA MORANA 1,0.48,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LA MORANA 2,0.48,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,MORES,0.32,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,PURROY,0.51,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LOS RABANOS 1,2.0,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,LOS RABANOS 2,2.0,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
,RIVERA 1,1.18,1.0,ES,,,Run-of-river,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CORPORACIÓN ACCIONA HIDRAULICA, S.L.",,
